frame,team,id,x,y
159,home,1,-42.4,-2.1
159,home,2,-26.3,-22.1
159,home,3,-24.7,-6.0
159,home,4,-22.3,11.0
159,home,5,-20.3,24.3
159,home,6,0.5,-19.7
159,home,7,-0.5,-8.9
159,home,8,-2.6,4.0
159,home,9,-4.9,17.6
159,home,10,11.6,-10.4
159,home,11,11.7,11.7
159,away,1,37.1,1.8
159,away,2,23.5,-19.0
159,away,3,25.6,-5.5
159,away,4,26.5,8.6
159,away,5,25.8,20.4
159,away,6,3.8,-22.9
159,away,7,1.4,-9.6
159,away,8,-0.2,6.2
159,away,9,-0.3,21.5
159,away,10,-16.8,12.9
159,away,11,-14.5,-7.3
160,ball,0,30.5,0.6
160,home,1,-42.4,-2.1
160,home,2,-26.2,-22.0
160,home,3,-24.6,-5.9
160,home,4,-22.2,11.0
160,home,5,-20.2,24.2
160,home,6,0.5,-19.8
160,home,7,-0.5,-8.9
160,home,8,-2.7,4.0
160,home,9,-5.0,17.6
160,home,10,11.6,-10.4
160,home,11,11.8,11.8
160,away,1,37.2,1.8
160,away,2,23.5,-19.0
160,away,3,25.6,-5.6
160,away,4,26.5,8.5
160,away,5,25.8,20.3
160,away,6,3.7,-22.9
160,away,7,1.3,-9.5
160,away,8,-0.2,6.3
160,away,9,-0.3,21.5
160,away,10,-16.8,12.9
160,away,11,-14.4,-7.4
161,ball,0,30.4,0.2
161,home,1,-42.4,-2.1
161,home,2,-26.2,-22.0
161,home,3,-24.5,-5.9
161,home,4,-22.1,11.0
161,home,5,-20.1,24.2
161,home,6,0.5,-19.9
161,home,7,-0.5,-9.0
161,home,8,-2.7,4.0
161,home,9,-5.0,17.7
161,home,10,11.6,-10.3
161,home,11,11.9,11.8
161,away,1,37.2,1.9
161,away,2,23.6,-19.0
161,away,3,25.6,-5.6
161,away,4,26.5,8.5
161,away,5,25.7,20.3
161,away,6,3.6,-22.9
161,away,7,1.2,-9.5
161,away,8,-0.3,6.3
161,away,9,-0.3,21.6
161,away,10,-16.8,12.9
161,away,11,-14.4,-7.4
162,ball,0,30.4,-0.3
162,home,1,-42.3,-2.0
162,home,2,-26.1,-21.9
162,home,3,-24.4,-5.8
162,home,4,-22.0,11.0
162,home,5,-20.0,24.2
162,home,6,0.5,-19.9
162,home,7,-0.6,-9.0
162,home,8,-2.8,4.0
162,home,9,-5.1,17.7
162,home,10,11.6,-10.3
162,home,11,11.9,11.9
162,away,1,37.2,1.9
162,away,2,23.6,-19.0
162,away,3,25.7,-5.6
162,away,4,26.5,8.4
162,away,5,25.6,20.2
162,away,6,3.5,-23.0
162,away,7,1.1,-9.5
162,away,8,-0.4,6.4
162,away,9,-0.3,21.6
162,away,10,-16.7,12.9
162,away,11,-14.3,-7.4
163,ball,0,30.4,-0.7
163,home,1,-42.3,-2.0
163,home,2,-26.0,-21.8
163,home,3,-24.3,-5.8
163,home,4,-21.9,11.0
163,home,5,-20.0,24.1
163,home,6,0.5,-20.0
163,home,7,-0.6,-9.1
163,home,8,-2.8,4.0
163,home,9,-5.1,17.8
163,home,10,11.6,-10.2
163,home,11,12.0,11.9
163,away,1,37.3,2.0
163,away,2,23.7,-19.0
163,away,3,25.7,-5.7
163,away,4,26.4,8.4
163,away,5,25.5,20.2
163,away,6,3.4,-23.0
163,away,7,1.0,-9.4
163,away,8,-0.4,6.5
163,away,9,-0.3,21.7
163,away,10,-16.7,12.9
163,away,11,-14.3,-7.5
164,ball,0,30.4,-1.2
164,home,1,-42.3,-1.9
164,home,2,-26.0,-21.8
164,home,3,-24.1,-5.8
164,home,4,-21.7,11.0
164,home,5,-19.9,24.1
164,home,6,0.6,-20.0
164,home,7,-0.6,-9.1
164,home,8,-2.9,4.0
164,home,9,-5.1,17.8
164,home,10,11.7,-10.2
164,home,11,12.1,12.0
164,away,1,37.3,2.0
164,away,2,23.7,-19.0
164,away,3,25.7,-5.7
164,away,4,26.4,8.3
164,away,5,25.4,20.1
164,away,6,3.3,-23.0
164,away,7,0.9,-9.4
164,away,8,-0.5,6.5
164,away,9,-0.3,21.7
164,away,10,-16.6,12.9
164,away,11,-14.2,-7.5
165,ball,0,30.4,-1.6
165,home,1,-42.3,-1.9
165,home,2,-25.9,-21.7
165,home,3,-24.0,-5.7
165,home,4,-21.6,11.0
165,home,5,-19.8,24.0
165,home,6,0.6,-20.1
165,home,7,-0.7,-9.2
165,home,8,-2.9,4.0
165,home,9,-5.2,17.8
165,home,10,11.7,-10.1
165,home,11,12.1,12.0
165,away,1,37.4,2.0
165,away,2,23.8,-19.0
165,away,3,25.7,-5.7
165,away,4,26.4,8.2
165,away,5,25.3,20.1
165,away,6,3.2,-23.0
165,away,7,0.8,-9.4
165,away,8,-0.5,6.6
165,away,9,-0.3,21.8
165,away,10,-16.6,13.0
165,away,11,-14.2,-7.5
166,ball,0,30.3,-2.1
166,home,1,-42.3,-1.8
166,home,2,-25.8,-21.7
166,home,3,-23.9,-5.7
166,home,4,-21.5,11.0
166,home,5,-19.7,24.0
166,home,6,0.6,-20.1
166,home,7,-0.7,-9.2
166,home,8,-3.0,4.0
166,home,9,-5.2,17.9
166,home,10,11.7,-10.0
166,home,11,12.2,12.1
166,away,1,37.4,2.1
166,away,2,23.8,-19.0
166,away,3,25.7,-5.8
166,away,4,26.3,8.2
166,away,5,25.3,20.0
166,away,6,3.1,-23.0
166,away,7,0.8,-9.3
166,away,8,-0.6,6.6
166,away,9,-0.3,21.8
166,away,10,-16.5,13.0
166,away,11,-14.1,-7.6
167,ball,0,30.3,-2.5
167,home,1,-42.3,-1.8
167,home,2,-25.7,-21.6
167,home,3,-23.8,-5.6
167,home,4,-21.4,11.0
167,home,5,-19.7,23.9
167,home,6,0.6,-20.2
167,home,7,-0.7,-9.2
167,home,8,-3.0,4.0
167,home,9,-5.2,17.9
167,home,10,11.7,-10.0
167,home,11,12.3,12.1
167,away,1,37.5,2.1
167,away,2,23.9,-19.0
167,away,3,25.8,-5.8
167,away,4,26.3,8.1
167,away,5,25.2,20.0
167,away,6,2.9,-23.0
167,away,7,0.7,-9.3
167,away,8,-0.6,6.7
167,away,9,-0.3,21.9
167,away,10,-16.5,13.0
167,away,11,-14.1,-7.6
168,ball,0,30.3,-3.0
168,home,1,-42.3,-1.7
168,home,2,-25.7,-21.5
168,home,3,-23.7,-5.6
168,home,4,-21.3,11.0
168,home,5,-19.6,23.9
168,home,6,0.6,-20.3
168,home,7,-0.8,-9.3
168,home,8,-3.1,4.0
168,home,9,-5.3,18.0
168,home,10,11.7,-9.9
168,home,11,12.4,12.1
168,away,1,37.5,2.2
168,away,2,23.9,-19.0
168,away,3,25.8,-5.9
168,away,4,26.2,8.1
168,away,5,25.1,20.0
168,away,6,2.8,-23.0
168,away,7,0.6,-9.3
168,away,8,-0.7,6.8
168,away,9,-0.3,21.9
168,away,10,-16.4,13.0
168,away,11,-14.0,-7.6
169,ball,0,30.2,-3.4
169,home,1,-42.2,-1.7
169,home,2,-25.6,-21.5
169,home,3,-23.6,-5.6
169,home,4,-21.2,11.0
169,home,5,-19.6,23.8
169,home,6,0.6,-20.3
169,home,7,-0.8,-9.3
169,home,8,-3.1,4.0
169,home,9,-5.3,18.0
169,home,10,11.8,-9.9
169,home,11,12.4,12.2
169,away,1,37.6,2.2
169,away,2,24.0,-19.0
169,away,3,25.8,-5.9
169,away,4,26.2,8.0
169,away,5,25.0,19.9
169,away,6,2.7,-23.0
169,away,7,0.5,-9.2
169,away,8,-0.7,6.8
169,away,9,-0.3,21.9
169,away,10,-16.4,13.0
169,away,11,-14.0,-7.7
170,ball,0,30.2,-3.9
170,home,1,-42.2,-1.6
170,home,2,-25.5,-21.4
170,home,3,-23.5,-5.5
170,home,4,-21.1,11.0
170,home,5,-19.5,23.8
170,home,6,0.6,-20.4
170,home,7,-0.8,-9.3
170,home,8,-3.2,4.0
170,home,9,-5.3,18.1
170,home,10,11.8,-9.8
170,home,11,12.5,12.2
170,away,1,37.6,2.3
170,away,2,24.0,-19.0
170,away,3,25.8,-6.0
170,away,4,26.2,7.9
170,away,5,24.9,19.9
170,away,6,2.6,-23.0
170,away,7,0.4,-9.2
170,away,8,-0.7,6.9
170,away,9,-0.2,22.0
170,away,10,-16.3,13.0
170,away,11,-13.9,-7.7
171,ball,0,30.2,-4.3
171,home,1,-42.2,-1.6
171,home,2,-25.5,-21.4
171,home,3,-23.4,-5.5
171,home,4,-21.0,11.0
171,home,5,-19.4,23.7
171,home,6,0.6,-20.4
171,home,7,-0.9,-9.4
171,home,8,-3.2,4.0
171,home,9,-5.3,18.1
171,home,10,11.8,-9.7
171,home,11,12.6,12.3
171,away,1,37.7,2.3
171,away,2,24.1,-19.0
171,away,3,25.8,-6.0
171,away,4,26.1,7.9
171,away,5,24.8,19.8
171,away,6,2.5,-23.0
171,away,7,0.3,-9.1
171,away,8,-0.8,6.9
171,away,9,-0.2,22.0
171,away,10,-16.3,13.0
171,away,11,-13.9,-7.7
172,ball,0,30.1,-4.8
172,home,1,-42.2,-1.5
172,home,2,-25.4,-21.3
172,home,3,-23.3,-5.5
172,home,4,-20.9,10.9
172,home,5,-19.4,23.7
172,home,6,0.6,-20.5
172,home,7,-0.9,-9.4
172,home,8,-3.3,4.0
172,home,9,-5.4,18.2
172,home,10,11.8,-9.7
172,home,11,12.7,12.3
172,away,1,37.7,2.3
172,away,2,24.1,-19.0
172,away,3,25.8,-6.0
172,away,4,26.1,7.8
172,away,5,24.7,19.8
172,away,6,2.4,-23.0
172,away,7,0.2,-9.1
172,away,8,-0.8,7.0
172,away,9,-0.2,22.1
172,away,10,-16.2,13.0
172,away,11,-13.8,-7.8
173,ball,0,30.1,-5.2
173,home,1,-42.2,-1.5
173,home,2,-25.3,-21.3
173,home,3,-23.2,-5.4
173,home,4,-20.8,10.9
173,home,5,-19.3,23.6
173,home,6,0.6,-20.6
173,home,7,-1.0,-9.5
173,home,8,-3.4,4.0
173,home,9,-5.4,18.2
173,home,10,11.8,-9.6
173,home,11,12.7,12.3
173,away,1,37.8,2.4
173,away,2,24.2,-19.0
173,away,3,25.8,-6.1
173,away,4,26.0,7.8
173,away,5,24.6,19.8
173,away,6,2.3,-23.0
173,away,7,0.1,-9.1
173,away,8,-0.8,7.0
173,away,9,-0.2,22.1
173,away,10,-16.2,13.0
173,away,11,-13.8,-7.8
174,ball,0,30.0,-5.7
174,home,1,-42.1,-1.4
174,home,2,-25.2,-21.2
174,home,3,-23.1,-5.4
174,home,4,-20.8,10.9
174,home,5,-19.3,23.6
174,home,6,0.6,-20.6
174,home,7,-1.0,-9.5
174,home,8,-3.4,4.0
174,home,9,-5.4,18.2
174,home,10,11.9,-9.6
174,home,11,12.8,12.4
174,away,1,37.8,2.4
174,away,2,24.2,-19.0
174,away,3,25.8,-6.1
174,away,4,26.0,7.7
174,away,5,24.5,19.7
174,away,6,2.2,-23.0
174,away,7,0.1,-9.0
174,away,8,-0.9,7.1
174,away,9,-0.2,22.2
174,away,10,-16.1,13.0
174,away,11,-13.7,-7.9
175,ball,0,29.9,-6.1
175,home,1,-42.1,-1.4
175,home,2,-25.1,-21.1
175,home,3,-23.0,-5.4
175,home,4,-20.7,10.9
175,home,5,-19.2,23.5
175,home,6,0.6,-20.7
175,home,7,-1.1,-9.5
175,home,8,-3.5,4.1
175,home,9,-5.4,18.3
175,home,10,11.9,-9.5
175,home,11,12.9,12.4
175,away,1,37.9,2.4
175,away,2,24.2,-19.0
175,away,3,25.9,-6.2
175,away,4,25.9,7.6
175,away,5,24.4,19.7
175,away,6,2.1,-23.0
175,away,7,-0.0,-9.0
175,away,8,-0.9,7.2
175,away,9,-0.1,22.2
175,away,10,-16.1,13.0
175,away,11,-13.7,-7.9
176,ball,0,29.9,-6.6
176,home,1,-42.1,-1.3
176,home,2,-25.1,-21.1
176,home,3,-22.9,-5.4
176,home,4,-20.6,10.9
176,home,5,-19.2,23.5
176,home,6,0.6,-20.7
176,home,7,-1.1,-9.6
176,home,8,-3.5,4.1
176,home,9,-5.5,18.3
176,home,10,11.9,-9.4
176,home,11,13.0,12.5
176,away,1,37.9,2.5
176,away,2,24.3,-19.0
176,away,3,25.9,-6.2
176,away,4,25.9,7.6
176,away,5,24.3,19.6
176,away,6,2.0,-23.0
176,away,7,-0.1,-8.9
176,away,8,-0.9,7.2
176,away,9,-0.1,22.2
176,away,10,-16.0,13.0
176,away,11,-13.7,-7.9
177,ball,0,29.8,-7.0
177,home,1,-42.0,-1.3
177,home,2,-25.0,-21.0
177,home,3,-22.8,-5.3
177,home,4,-20.5,10.9
177,home,5,-19.2,23.4
177,home,6,0.6,-20.8
177,home,7,-1.2,-9.6
177,home,8,-3.6,4.1
177,home,9,-5.5,18.4
177,home,10,12.0,-9.4
177,home,11,13.1,12.5
177,away,1,38.0,2.5
177,away,2,24.3,-19.1
177,away,3,25.9,-6.3
177,away,4,25.8,7.5
177,away,5,24.3,19.6
177,away,6,1.9,-23.0
177,away,7,-0.2,-8.9
177,away,8,-0.9,7.3
177,away,9,-0.1,22.3
177,away,10,-16.0,13.0
177,away,11,-13.6,-8.0
178,ball,0,29.8,-7.4
178,home,1,-42.0,-1.2
178,home,2,-24.9,-21.0
178,home,3,-22.7,-5.3
178,home,4,-20.4,10.8
178,home,5,-19.1,23.4
178,home,6,0.6,-20.8
178,home,7,-1.2,-9.6
178,home,8,-3.6,4.1
178,home,9,-5.5,18.4
178,home,10,12.0,-9.3
178,home,11,13.1,12.5
178,away,1,38.0,2.5
178,away,2,24.4,-19.1
178,away,3,25.9,-6.3
178,away,4,25.8,7.5
178,away,5,24.2,19.6
178,away,6,1.8,-23.0
178,away,7,-0.2,-8.8
178,away,8,-1.0,7.3
178,away,9,-0.0,22.3
178,away,10,-15.9,13.0
178,away,11,-13.6,-8.0
179,ball,0,29.7,-7.9
179,home,1,-42.0,-1.2
179,home,2,-24.8,-20.9
179,home,3,-22.6,-5.3
179,home,4,-20.3,10.8
179,home,5,-19.1,23.3
179,home,6,0.5,-20.9
179,home,7,-1.3,-9.6
179,home,8,-3.7,4.1
179,home,9,-5.5,18.5
179,home,10,12.0,-9.3
179,home,11,13.2,12.5
179,away,1,38.1,2.6
179,away,2,24.4,-19.1
179,away,3,25.9,-6.4
179,away,4,25.7,7.4
179,away,5,24.1,19.5
179,away,6,1.7,-23.0
179,away,7,-0.3,-8.8
179,away,8,-1.0,7.4
179,away,9,-0.0,22.4
179,away,10,-15.8,13.0
179,away,11,-13.5,-8.1
180,ball,0,29.6,-8.3
180,home,1,-41.9,-1.1
180,home,2,-24.7,-20.9
180,home,3,-22.5,-5.3
180,home,4,-20.2,10.8
180,home,5,-19.0,23.3
180,home,6,0.5,-21.0
180,home,7,-1.3,-9.7
180,home,8,-3.7,4.1
180,home,9,-5.5,18.5
180,home,10,12.1,-9.2
180,home,11,13.3,12.6
180,away,1,38.2,2.6
180,away,2,24.5,-19.1
180,away,3,25.9,-6.4
180,away,4,25.7,7.4
180,away,5,24.0,19.5
180,away,6,1.6,-22.9
180,away,7,-0.4,-8.7
180,away,8,-1.0,7.5
180,away,9,0.0,22.4
180,away,10,-15.8,13.0
180,away,11,-13.5,-8.1
181,ball,0,29.5,-8.8
181,home,1,-41.9,-1.1
181,home,2,-24.6,-20.8
181,home,3,-22.4,-5.2
181,home,4,-20.1,10.8
181,home,5,-19.0,23.2
181,home,6,0.5,-21.0
181,home,7,-1.4,-9.7
181,home,8,-3.8,4.1
181,home,9,-5.6,18.6
181,home,10,12.1,-9.2
181,home,11,13.4,12.6
181,away,1,38.2,2.6
181,away,2,24.5,-19.1
181,away,3,25.9,-6.5
181,away,4,25.6,7.3
181,away,5,23.9,19.5
181,away,6,1.5,-22.9
181,away,7,-0.5,-8.7
181,away,8,-1.0,7.5
181,away,9,0.1,22.4
181,away,10,-15.7,13.0
181,away,11,-13.4,-8.2
182,ball,0,29.4,-9.2
182,home,1,-41.9,-1.0
182,home,2,-24.6,-20.8
182,home,3,-22.3,-5.2
182,home,4,-20.1,10.8
182,home,5,-19.0,23.2
182,home,6,0.5,-21.1
182,home,7,-1.4,-9.7
182,home,8,-3.8,4.2
182,home,9,-5.6,18.7
182,home,10,12.2,-9.1
182,home,11,13.5,12.6
182,away,1,38.3,2.7
182,away,2,24.6,-19.1
182,away,3,25.9,-6.5
182,away,4,25.5,7.2
182,away,5,23.8,19.4
182,away,6,1.4,-22.9
182,away,7,-0.5,-8.6
182,away,8,-1.0,7.6
182,away,9,0.1,22.5
182,away,10,-15.7,13.0
182,away,11,-13.4,-8.2
183,ball,0,29.4,-9.6
183,home,1,-41.8,-1.0
183,home,2,-24.5,-20.7
183,home,3,-22.2,-5.2
183,home,4,-20.0,10.7
183,home,5,-18.9,23.1
183,home,6,0.5,-21.1
183,home,7,-1.5,-9.7
183,home,8,-3.9,4.2
183,home,9,-5.6,18.7
183,home,10,12.2,-9.0
183,home,11,13.6,12.7
183,away,1,38.3,2.7
183,away,2,24.6,-19.1
183,away,3,25.9,-6.6
183,away,4,25.5,7.2
183,away,5,23.7,19.4
183,away,6,1.3,-22.9
183,away,7,-0.6,-8.6
183,away,8,-1.0,7.6
183,away,9,0.2,22.5
183,away,10,-15.6,12.9
183,away,11,-13.3,-8.3
184,ball,0,29.3,-10.1
184,home,1,-41.8,-0.9
184,home,2,-24.4,-20.6
184,home,3,-22.1,-5.2
184,home,4,-19.9,10.7
184,home,5,-18.9,23.1
184,home,6,0.4,-21.2
184,home,7,-1.6,-9.8
184,home,8,-4.0,4.2
184,home,9,-5.6,18.8
184,home,10,12.2,-9.0
184,home,11,13.7,12.7
184,away,1,38.4,2.7
184,away,2,24.7,-19.2
184,away,3,25.9,-6.6
184,away,4,25.4,7.1
184,away,5,23.6,19.4
184,away,6,1.2,-22.9
184,away,7,-0.6,-8.5
184,away,8,-1.0,7.7
184,away,9,0.2,22.5
184,away,10,-15.5,12.9
184,away,11,-13.3,-8.3
185,ball,0,29.2,-10.5
185,home,1,-41.7,-0.8
185,home,2,-24.3,-20.6
185,home,3,-22.0,-5.1
185,home,4,-19.8,10.7
185,home,5,-18.9,23.0
185,home,6,0.4,-21.2
185,home,7,-1.6,-9.8
185,home,8,-4.0,4.2
185,home,9,-5.6,18.8
185,home,10,12.3,-8.9
185,home,11,13.7,12.7
185,away,1,38.5,2.7
185,away,2,24.7,-19.2
185,away,3,25.8,-6.7
185,away,4,25.4,7.1
185,away,5,23.5,19.3
185,away,6,1.1,-22.9
185,away,7,-0.7,-8.5
185,away,8,-1.0,7.8
185,away,9,0.2,22.6
185,away,10,-15.5,12.9
185,away,11,-13.3,-8.4
186,ball,0,29.1,-10.9
186,home,1,-41.7,-0.8
186,home,2,-24.2,-20.5
186,home,3,-21.9,-5.1
186,home,4,-19.7,10.7
186,home,5,-18.9,23.0
186,home,6,0.4,-21.3
186,home,7,-1.7,-9.8
186,home,8,-4.1,4.3
186,home,9,-5.6,18.9
186,home,10,12.3,-8.9
186,home,11,13.8,12.7
186,away,1,38.5,2.8
186,away,2,24.7,-19.2
186,away,3,25.8,-6.7
186,away,4,25.3,7.0
186,away,5,23.4,19.3
186,away,6,1.0,-22.9
186,away,7,-0.8,-8.4
186,away,8,-1.0,7.8
186,away,9,0.3,22.6
186,away,10,-15.4,12.9
186,away,11,-13.2,-8.4
187,ball,0,29.0,-11.3
187,home,1,-41.7,-0.7
187,home,2,-24.1,-20.5
187,home,3,-21.8,-5.1
187,home,4,-19.7,10.6
187,home,5,-18.8,22.9
187,home,6,0.3,-21.3
187,home,7,-1.7,-9.8
187,home,8,-4.1,4.3
187,home,9,-5.6,18.9
187,home,10,12.4,-8.8
187,home,11,13.9,12.8
187,away,1,38.6,2.8
187,away,2,24.8,-19.2
187,away,3,25.8,-6.8
187,away,4,25.2,7.0
187,away,5,23.3,19.3
187,away,6,0.9,-22.8
187,away,7,-0.8,-8.4
187,away,8,-1.0,7.9
187,away,9,0.3,22.6
187,away,10,-15.4,12.9
187,away,11,-13.2,-8.5
188,ball,0,28.9,-11.7
188,home,1,-41.6,-0.7
188,home,2,-24.0,-20.4
188,home,3,-21.7,-5.1
188,home,4,-19.6,10.6
188,home,5,-18.8,22.8
188,home,6,0.3,-21.4
188,home,7,-1.8,-9.9
188,home,8,-4.2,4.3
188,home,9,-5.7,19.0
188,home,10,12.4,-8.8
188,home,11,14.0,12.8
188,away,1,38.7,2.8
188,away,2,24.8,-19.2
188,away,3,25.8,-6.8
188,away,4,25.2,6.9
188,away,5,23.2,19.3
188,away,6,0.8,-22.8
188,away,7,-0.9,-8.3
188,away,8,-1.0,7.9
188,away,9,0.4,22.7
188,away,10,-15.3,12.9
188,away,11,-13.1,-8.5
189,ball,0,28.8,-12.2
189,home,1,-41.6,-0.6
189,home,2,-23.9,-20.4
189,home,3,-21.6,-5.1
189,home,4,-19.5,10.6
189,home,5,-18.8,22.8
189,home,6,0.3,-21.5
189,home,7,-1.9,-9.9
189,home,8,-4.2,4.3
189,home,9,-5.7,19.0
189,home,10,12.5,-8.7
189,home,11,14.1,12.8
189,away,1,38.7,2.8
189,away,2,24.9,-19.3
189,away,3,25.8,-6.9
189,away,4,25.1,6.8
189,away,5,23.1,19.2
189,away,6,0.7,-22.8
189,away,7,-0.9,-8.3
189,away,8,-1.0,8.0
189,away,9,0.4,22.7
189,away,10,-15.2,12.9
189,away,11,-13.1,-8.6
190,ball,0,28.7,-12.6
190,home,1,-41.5,-0.5
190,home,2,-23.9,-20.3
190,home,3,-21.5,-5.1
190,home,4,-19.5,10.5
190,home,5,-18.8,22.7
190,home,6,0.2,-21.5
190,home,7,-1.9,-9.9
190,home,8,-4.3,4.4
190,home,9,-5.7,19.1
190,home,10,12.5,-8.7
190,home,11,14.2,12.8
190,away,1,38.8,2.8
190,away,2,24.9,-19.3
190,away,3,25.8,-7.0
190,away,4,25.0,6.8
190,away,5,23.0,19.2
190,away,6,0.6,-22.8
190,away,7,-1.0,-8.2
190,away,8,-1.0,8.0
190,away,9,0.5,22.7
190,away,10,-15.2,12.8
190,away,11,-13.1,-8.6
191,ball,0,28.6,-13.0
191,home,1,-41.5,-0.5
191,home,2,-23.8,-20.3
191,home,3,-21.4,-5.1
191,home,4,-19.4,10.5
191,home,5,-18.8,22.7
191,home,6,0.2,-21.6
191,home,7,-2.0,-9.9
191,home,8,-4.3,4.4
191,home,9,-5.7,19.1
191,home,10,12.6,-8.6
191,home,11,14.3,12.8
191,away,1,38.8,2.9
191,away,2,24.9,-19.3
191,away,3,25.8,-7.0
191,away,4,25.0,6.7
191,away,5,22.9,19.2
191,away,6,0.5,-22.8
191,away,7,-1.0,-8.2
191,away,8,-1.0,8.1
191,away,9,0.5,22.7
191,away,10,-15.1,12.8
191,away,11,-13.0,-8.7
192,ball,0,28.4,-13.4
192,home,1,-41.4,-0.4
192,home,2,-23.7,-20.2
192,home,3,-21.3,-5.0
192,home,4,-19.3,10.5
192,home,5,-18.8,22.6
192,home,6,0.1,-21.6
192,home,7,-2.1,-9.9
192,home,8,-4.4,4.4
192,home,9,-5.7,19.2
192,home,10,12.6,-8.6
192,home,11,14.4,12.9
192,away,1,38.9,2.9
192,away,2,25.0,-19.3
192,away,3,25.8,-7.1
192,away,4,24.9,6.7
192,away,5,22.8,19.2
192,away,6,0.5,-22.7
192,away,7,-1.0,-8.1
192,away,8,-1.0,8.1
192,away,9,0.6,22.8
192,away,10,-15.0,12.8
192,away,11,-13.0,-8.7
193,ball,0,28.3,-13.8
193,home,1,-41.4,-0.4
193,home,2,-23.6,-20.2
193,home,3,-21.2,-5.0
193,home,4,-19.3,10.5
193,home,5,-18.8,22.6
193,home,6,0.1,-21.7
193,home,7,-2.1,-9.9
193,home,8,-4.4,4.4
193,home,9,-5.7,19.3
193,home,10,12.7,-8.5
193,home,11,14.5,12.9
193,away,1,39.0,2.9
193,away,2,25.0,-19.4
193,away,3,25.7,-7.1
193,away,4,24.8,6.6
193,away,5,22.7,19.2
193,away,6,0.4,-22.7
193,away,7,-1.1,-8.1
193,away,8,-1.0,8.2
193,away,9,0.6,22.8
193,away,10,-15.0,12.8
193,away,11,-13.0,-8.8
194,ball,0,28.2,-14.2
194,home,1,-41.3,-0.3
194,home,2,-23.5,-20.1
194,home,3,-21.1,-5.0
194,home,4,-19.2,10.4
194,home,5,-18.8,22.5
194,home,6,0.0,-21.7
194,home,7,-2.2,-9.9
194,home,8,-4.5,4.5
194,home,9,-5.7,19.3
194,home,10,12.7,-8.5
194,home,11,14.6,12.9
194,away,1,39.0,2.9
194,away,2,25.0,-19.4
194,away,3,25.7,-7.2
194,away,4,24.8,6.6
194,away,5,22.6,19.1
194,away,6,0.3,-22.7
194,away,7,-1.1,-8.0
194,away,8,-1.0,8.3
194,away,9,0.7,22.8
194,away,10,-14.9,12.8
194,away,11,-12.9,-8.8
195,ball,0,28.1,-14.6
195,home,1,-41.2,-0.3
195,home,2,-23.4,-20.1
195,home,3,-21.0,-5.0
195,home,4,-19.2,10.4
195,home,5,-18.8,22.4
195,home,6,0.0,-21.8
195,home,7,-2.3,-10.0
195,home,8,-4.5,4.5
195,home,9,-5.7,19.4
195,home,10,12.8,-8.4
195,home,11,14.7,12.9
195,away,1,39.1,2.9
195,away,2,25.1,-19.4
195,away,3,25.7,-7.2
195,away,4,24.7,6.5
195,away,5,22.5,19.1
195,away,6,0.2,-22.7
195,away,7,-1.2,-7.9
195,away,8,-0.9,8.3
195,away,9,0.8,22.8
195,away,10,-14.8,12.7
195,away,11,-12.9,-8.9
196,ball,0,28.0,-15.0
196,home,1,-41.2,-0.2
196,home,2,-23.3,-20.1
196,home,3,-20.9,-5.0
196,home,4,-19.1,10.3
196,home,5,-18.8,22.4
196,home,6,-0.0,-21.8
196,home,7,-2.3,-10.0
196,home,8,-4.6,4.5
196,home,9,-5.7,19.4
196,home,10,12.8,-8.4
196,home,11,14.7,12.9
196,away,1,39.2,2.9
196,away,2,25.1,-19.5
196,away,3,25.7,-7.3
196,away,4,24.6,6.5
196,away,5,22.4,19.1
196,away,6,0.1,-22.6
196,away,7,-1.2,-7.9
196,away,8,-0.9,8.4
196,away,9,0.8,22.8
196,away,10,-14.8,12.7
196,away,11,-12.9,-8.9
197,ball,0,27.8,-15.4
197,home,1,-41.1,-0.1
197,home,2,-23.2,-20.0
197,home,3,-20.8,-5.0
197,home,4,-19.1,10.3
197,home,5,-18.8,22.3
197,home,6,-0.1,-21.8
197,home,7,-2.4,-10.0
197,home,8,-4.6,4.6
197,home,9,-5.7,19.5
197,home,10,12.9,-8.3
197,home,11,14.8,12.9
197,away,1,39.2,2.9
197,away,2,25.1,-19.5
197,away,3,25.7,-7.4
197,away,4,24.6,6.4
197,away,5,22.3,19.1
197,away,6,0.0,-22.6
197,away,7,-1.2,-7.8
197,away,8,-0.9,8.4
197,away,9,0.9,22.9
197,away,10,-14.7,12.7
197,away,11,-12.8,-9.0
198,ball,0,27.7,-15.8
198,home,1,-41.1,-0.1
198,home,2,-23.1,-20.0
198,home,3,-20.7,-5.0
198,home,4,-19.0,10.3
198,home,5,-18.8,22.3
198,home,6,-0.2,-21.9
198,home,7,-2.5,-10.0
198,home,8,-4.6,4.6
198,home,9,-5.7,19.6
198,home,10,13.0,-8.3
198,home,11,14.9,13.0
198,away,1,39.3,3.0
198,away,2,25.2,-19.5
198,away,3,25.6,-7.4
198,away,4,24.5,6.4
198,away,5,22.2,19.1
198,away,6,-0.0,-22.6
198,away,7,-1.3,-7.8
198,away,8,-0.9,8.5
198,away,9,0.9,22.9
198,away,10,-14.7,12.7
198,away,11,-12.8,-9.1
199,ball,0,27.5,-16.2
199,home,1,-41.0,-0.0
199,home,2,-23.0,-19.9
199,home,3,-20.6,-5.0
199,home,4,-19.0,10.2
199,home,5,-18.8,22.2
199,home,6,-0.2,-21.9
